Price,Built_Up,Furnishing,Tenure,carpark,classification
490000,1690,2,0,2,1
270000,815,2,0,1,1
688000,925,1,1,1,1
190000,652,2,0,1,1
550000,1400,2,0,2,1
270000,850,2,0,1,1
970000,871,0,0,1,1
980000,1169,1,0,1,1
698000,1469,0,0,1,0
195000,1025,1,0,1,1
460000,968,2,0,1,1
380000,1050,1,0,2,1
220000,850,1,0,1,1
190000,723,2,0,1,1
420000,1500,1,0,2,0
220000,850,2,0,1,1
1300000,2500,0,0,2,1
928000,3500,2,0,0,1
300000,550,1,0,1,1
269000,957,2,0,1,1
710000,2432,1,0,2,1
720000,1850,1,0,2,1
325000,1400,2,0,2,1
540000,1540,1,0,2,1
388000,1650,2,0,2,1
522000,1937,2,0,2,0
455000,1500,2,0,2,1
480000,2080,2,0,2,1
295000,1165,1,0,1,1
580000,1648,2,0,2,1
899000,1850,1,0,1,1
285000,1040,1,0,2,1
765000,1375,0,0,1,1
290000,900,2,0,2,1
620000,1280,1,0,1,1
415000,1302,2,0,1,1
300000,750,2,0,1,1
535000,1100,2,0,1,1
740000,1422,1,1,1,1
505000,2100,1,0,2,1
675000,999,1,0,1,1
320000,900,1,0,1,1
385000,950,0,1,1,1
1132000,625,1,0,1,1
880000,1902,0,0,1,1
300000,946,1,0,1,1
290000,820,0,1,1,1
420000,1021,0,0,1,1
440000,1544,2,0,2,1
230000,667,2,0,1,1
880000,2200,1,0,2,1
620000,1655,1,0,1,1
305000,956,2,0,2,1
580000,1200,2,0,2,1
610000,1361,2,0,1,1
1300000,3300,1,0,2,1
540000,1040,0,0,1,1
398000,877,1,0,1,1
299000,913,1,0,1,1
1400000,1580,1,0,1,1
598000,1800,2,0,2,1
898000,1485,0,0,1,1
613000,998,1,0,1,1
260000,1350,1,0,1,1
199000,735,1,0,1,1
365000,764,2,0,1,1
300000,960,2,0,1,0
798000,1400,1,0,2,1
650000,3880,2,0,2,1
255000,791,2,1,1,1
190000,1000,2,1,2,1
530000,1162,2,0,1,1
680000,1815,2,1,2,1
778800,708,0,0,1,1
478000,1689,2,0,2,1
325000,1000,1,1,2,1
713888,2868,2,0,1,1
550000,1299,0,0,1,1
428000,1220,0,0,1,1
600000,2000,1,1,2,1
535000,2252,2,0,2,1
650000,1205,1,0,1,1
540000,1030,1,0,1,1
335000,745,2,0,1,1
367000,1700,1,0,2,0
600000,1700,1,0,2,1
560000,5339,2,1,2,1
978000,2095,2,0,1,1
340000,950,0,0,1,1
960000,1746,2,0,1,1
705800,1469,2,0,1,1
539000,1253,0,0,1,1
370000,1076,1,0,1,1
950000,2079,2,0,2,1
585000,2500,1,0,2,0
250000,700,0,0,1,1
1300000,1900,1,0,2,1
520000,1149,1,0,1,1
1090000,1650,1,0,2,1
400000,850,1,0,1,1
900000,2470,2,0,2,1
777000,1800,0,0,2,1
240000,650,2,0,1,1
780000,1300,2,0,1,1
1080000,1235,0,0,1,1
210000,904,1,0,1,1
560000,1162,1,0,1,1
1200000,2300,1,0,2,1
260000,790,1,0,1,0
1400000,3000,1,0,2,1
380000,1070,2,0,1,1
270000,989,2,0,1,0
430000,1600,2,0,2,1
235000,750,2,0,1,1
365000,1290,2,0,1,1
420000,1571,1,0,1,1
1336000,1271,1,0,1,0
490000,1032,1,0,1,0
498000,1500,1,0,2,1
230000,930,1,0,1,1
390000,700,2,0,1,1
469000,1250,2,0,2,1
399000,836,2,1,1,1
950000,1520,2,0,2,1
563888,2766,2,0,2,1
550000,1123,2,0,1,1
140000,751,1,0,1,0
350000,1138,2,0,1,1
760000,1268,0,0,1,1
650000,1300,1,0,2,1
288000,970,0,0,1,1
530000,1350,1,0,2,1
245000,925,2,0,1,1
720000,1868,2,0,2,1
535000,1300,1,1,2,1
657000,1700,1,0,1,1
400000,1400,1,1,2,1
146000,606,1,0,1,1
523600,1312,1,0,1,1
365000,723,1,0,1,0
400000,1080,1,0,2,1
550000,1600,1,0,2,0
1170000,2600,1,0,2,1
799000,2345,2,0,2,1
640000,1550,2,0,2,0
330000,2000,2,0,1,1
1250000,1406,1,0,1,1
930000,1036,0,0,1,1
430000,1300,1,0,2,1
579000,1521,2,0,2,1
780000,1540,0,0,2,1
485000,932,2,0,2,1
415000,1400,1,0,2,1
738000,1800,1,0,2,1
528000,1640,2,0,2,1
315000,883,2,0,1,1
560000,1000,0,0,1,1
583000,3900,1,0,2,0
300000,900,2,0,1,1
470000,1500,1,0,2,1
220000,1038,2,0,2,1
400000,1650,2,1,2,1
890000,3228,2,1,2,1
1150000,1050,0,0,1,1
428000,1800,2,0,2,1
700000,950,2,0,1,1
217000,670,2,1,1,1
700000,1170,1,0,2,1
139000,778,2,0,1,1
165000,790,2,1,1,1
85000,634,2,1,1,1
420000,1947,1,0,2,1
635000,2500,1,0,2,1
450000,1700,2,0,2,1
650000,1938,2,0,2,1
435000,1272,1,0,1,1
580000,897,1,0,1,1
480000,900,2,0,1,1
385000,950,0,1,1,1
568000,2150,1,0,2,1
555000,1400,1,0,1,1
430000,1080,2,0,1,1
480000,1200,1,0,2,1
428000,1960,2,1,2,1
650000,2101,1,0,2,1
500000,1313,1,0,1,1
1350000,2100,1,0,2,1
299999,550,1,0,1,1
518000,3200,1,0,2,1
560000,2800,2,0,2,1
460000,1412,1,0,1,1
1050000,1378,0,0,1,1
590000,1500,2,0,2,1
550000,2750,1,0,2,1
390000,1300,2,0,2,1
620000,1650,0,0,2,1
410000,1075,1,0,1,1
820000,1800,1,0,2,1
563888,2766,2,1,2,1
830000,1800,1,0,2,1
588000,1170,2,0,2,1
1300000,781,0,0,1,1
1180000,2521,1,0,2,1
580000,1597,1,0,1,1
679000,1540,1,0,2,1
655000,950,0,1,1,1
300000,915,1,0,1,1
520000,1280,1,0,1,1
698000,1400,2,1,0,1
658888,2780,2,0,2,1
720000,1237,1,0,1,1
859999,2600,1,0,2,1
280000,700,1,0,1,1
1250000,1378,0,0,1,1
560000,1300,1,0,2,1
258000,850,2,0,1,1
538000,1346,2,1,1,0
650000,1033,1,0,1,1
898898,1001,0,0,1,1
228000,858,0,0,1,1
460000,1638,0,0,1,1
675000,2100,1,0,2,1
190000,958,1,0,2,1
598000,1938,1,0,2,1
880000,2800,1,0,2,1
1200000,2600,1,0,2,1
420000,791,1,0,1,1
360000,928,1,0,1,1
550000,1500,1,0,2,1
510000,1441,2,0,1,0
740000,2422,1,0,1,1
990000,3000,1,0,2,1
510000,900,1,0,1,1
528000,969,1,1,1,1
520000,911,1,0,1,1
420000,1236,0,0,1,1
700000,2200,1,0,2,1
300000,960,2,0,1,0
1250000,1973,0,0,1,1
485000,2200,1,1,2,1
1160000,2200,1,0,2,1
890000,1345,1,0,1,1
1050000,1450,0,0,1,0
255000,962,2,0,1,1
380000,1300,2,0,2,1
130000,1050,2,1,1,1
440000,1100,1,0,1,1
600000,774,0,0,1,1
256500,818,2,0,1,0
369000,952,2,0,1,1
720000,823,0,0,1,1
210000,1400,2,0,2,1
420000,1700,2,0,2,1
350000,1400,2,0,2,1
580000,1830,2,0,2,1
365000,1000,2,0,2,1
398000,1000,2,0,2,1
530000,1350,1,0,2,1
699000,2200,1,0,2,1
370000,1110,2,0,2,1
688000,1860,2,0,2,1
340000,850,1,0,1,1
520000,1063,0,1,1,1
185000,660,1,0,1,1
790000,1500,2,0,2,1
340000,920,1,0,1,1
880000,950,1,1,1,1
260000,860,2,0,1,1
360000,950,1,0,1,1
365000,700,0,0,1,1
530000,1398,1,0,1,1
735000,1680,1,0,2,1
1300000,2420,1,0,2,1
175000,657,2,0,1,1
580000,1600,1,1,2,1
710000,1220,1,0,1,1
190000,958,2,1,1,1
250000,740,1,0,1,1
345000,965,0,0,1,1
320000,1170,1,0,2,1
280000,987,0,0,1,1
315000,925,2,1,1,1
650000,1800,0,0,2,1
339000,900,1,1,1,1
950000,2300,1,0,2,1
658000,1650,2,0,2,1
1150000,2400,2,0,2,1
260000,856,1,0,1,1
570000,2000,1,0,2,1
608000,2097,2,0,2,1
699000,1250,1,0,1,1
330000,850,2,0,1,1
540000,1650,1,0,2,1
380000,950,2,1,1,1
450000,1027,1,0,1,1
630000,1568,1,0,2,1
545800,678,1,0,1,1
590000,1250,2,0,2,1
270000,550,2,0,1,1
300000,1052,1,0,1,1
168000,892,2,0,1,0
665000,1092,1,0,1,0
799000,2000,2,0,2,1
1250000,2500,1,0,2,1
380000,1098,1,0,1,1
335000,900,1,0,1,1
404000,1993,2,0,1,1
718000,2000,2,0,1,1
250000,926,2,1,1,1
1450000,2000,0,0,2,1
490000,1300,1,0,1,1
1100000,1019,1,0,1,1
750000,3400,2,0,2,1
650000,2300,2,0,2,1
715000,915,0,0,1,1
358000,800,1,0,1,1
310000,939,1,0,1,1
400000,1434,0,0,2,1
280000,1300,2,0,2,1
380000,1053,2,0,1,1
620000,1600,1,0,2,1
270000,900,1,0,2,1
580000,1470,1,0,2,1
255000,650,1,0,1,1
230000,750,1,0,1,1
590000,1894,2,0,2,1
580000,1411,2,1,1,1
450000,1300,1,0,1,1
358000,1518,2,0,2,1
400000,1570,2,0,2,0
625000,1550,1,0,1,1
375000,840,1,0,2,1
390000,1200,2,0,2,1
1300000,2750,1,0,2,1
734000,1055,1,0,1,1
438000,1080,2,0,1,1
580000,1300,2,0,2,1
590000,1100,2,0,1,1
1100000,2200,1,0,2,1
1300000,2700,2,0,2,1
376000,1100,2,0,2,1
340000,1200,1,0,2,1
300000,1135,1,0,1,1
420000,1080,1,0,1,1
423000,770,1,0,2,1
415000,2240,2,0,2,1
1300000,1650,0,0,1,1
469000,1819,2,0,2,1
370000,2400,1,0,2,1
850000,2691,2,0,2,1
720000,1700,0,0,1,1
590000,2370,1,0,2,1
365000,1210,1,0,1,1
250000,885,1,0,1,0
460000,1133,1,0,1,1
900000,2818,2,0,1,1
310000,1127,1,0,1,1
540000,1356,1,0,1,1
856800,1055,1,0,1,1
890000,1432,0,0,1,1
470000,1245,2,0,1,1
450000,1200,2,0,2,1
399000,1055,1,0,1,1
805000,2196,2,0,2,1
349000,878,1,0,2,1
585000,1300,1,0,2,1
420000,1540,1,0,2,1
318000,987,1,0,1,0
1300000,781,0,0,1,1
260000,850,1,0,1,1
445000,1540,1,0,2,1
900000,1808,2,1,2,1
260000,1080,1,0,2,1
370000,1129,1,0,2,1
480000,711,0,0,1,1
1150000,1739,0,0,1,1
475000,1238,1,0,1,1
335000,936,1,0,1,1
480000,864,1,0,1,1
331000,1052,2,0,1,1
440000,850,0,0,1,1
620000,1500,2,0,1,1
300000,873,1,0,1,1
310000,750,2,0,1,1
1150000,1336,1,0,1,1
499000,1355,0,0,1,1
768800,2121,2,0,2,1
780000,815,0,0,1,0
520000,759,1,0,1,1
590000,1170,1,0,2,1
260000,774,1,0,1,1
450000,1087,2,0,1,0
335000,1206,2,0,1,1
285000,875,1,0,1,1
660000,1800,0,0,2,1
350000,950,0,0,1,1
300000,750,1,0,1,1
355000,969,1,0,1,1
550000,1110,1,0,1,1
600000,1097,1,1,1,1
810000,1367,1,0,1,0
325000,815,1,0,1,1
435000,1200,2,0,2,1
501000,1003,2,0,1,1
390000,862,0,0,1,1
200000,972,1,0,1,1
599000,1170,2,0,2,1
630000,2350,2,0,2,1
330000,980,2,0,1,1
190000,1400,1,0,2,1
1100000,777,0,0,1,1
480000,1057,0,0,1,1
289000,1050,2,0,2,1
630000,1500,2,0,2,1
522300,1970,1,0,2,1
700000,1500,1,0,2,1
400000,900,1,0,1,1
600000,1250,0,0,1,1
890000,1600,1,0,2,1
790608,943,1,0,1,1
120000,678,2,0,1,1
270000,833,1,0,1,0
700000,1327,0,0,1,1
285000,660,2,0,1,1
530000,1165,0,0,1,1
900000,1400,2,0,2,1
600000,1300,2,0,1,1
450000,1300,2,0,2,0
560000,1700,1,0,2,1
630000,1840,1,0,2,1
425000,800,0,0,1,1
118000,650,1,1,1,1
180000,700,1,0,1,1
450000,1300,2,0,2,1
320000,800,2,0,2,1
630000,1378,0,0,1,1
350000,930,2,1,1,1
450000,1525,2,0,2,1
740000,1675,2,0,2,1
385000,1408,1,0,1,1
360000,1210,1,0,2,1
300000,888,1,0,1,1
670000,1700,1,0,2,1
438000,978,2,0,1,1
838000,2400,1,0,2,1
250000,801,2,0,1,1
199000,735,1,0,1,1
469000,1065,2,0,1,1
339000,1600,1,0,2,1
660000,1440,1,0,1,1
538000,1346,2,1,1,0
360000,1023,0,0,1,1
720000,3175,1,0,2,1
463934,1114,0,0,1,1
439000,1600,1,0,2,1
320000,1075,1,0,2,1
480000,1000,0,1,1,1
225000,1400,1,0,2,1
270000,619,1,0,1,1
600000,1700,2,1,2,1
185000,1162,1,1,2,1
260000,941,2,0,0,1
498000,1400,2,0,2,1
450000,2206,2,0,2,1
248000,1000,2,1,2,1
300000,815,1,0,1,1
1300000,850,1,0,1,1
480000,1440,1,0,2,1
328000,1150,0,0,1,1
120000,678,2,0,1,1
712000,1800,1,0,1,1
675000,931,0,0,1,1
190000,800,2,0,1,1
387000,1033,0,1,1,1
438000,825,1,0,2,0
220000,852,0,1,1,0
700000,948,1,0,1,1
275000,800,1,0,1,1
500000,1500,1,0,2,1
211000,1150,2,0,2,1
500000,1600,1,0,2,1
298000,1100,1,0,2,1
538000,1300,1,0,2,1
575000,2400,0,0,2,1
300000,850,1,0,1,1
310000,900,1,0,1,1
950000,1518,0,0,1,1
780000,2400,1,0,2,1
460000,860,0,0,1,1
630000,3340,2,0,2,1
608000,2500,1,0,2,1
615000,1325,2,0,1,1
1300000,1582,1,0,1,1
93000,606,2,0,1,1
320000,800,1,0,1,1
470000,1400,2,0,2,1
600000,1540,2,0,2,1
1080000,1421,1,0,1,1
530000,900,2,0,2,0
453000,1773,2,0,2,1
870000,857,0,0,1,1
680000,1381,1,1,1,1
930000,1500,0,1,1,1
750000,1250,0,0,1,1
400000,1359,2,0,1,0
680000,915,0,0,1,1
299000,875,1,0,1,1
430000,1130,1,0,1,1
170000,1650,2,1,2,1
88000,562,2,0,1,1
580000,920,0,0,1,1
650000,1800,1,0,2,1
255000,850,2,0,1,1
569880,1079,1,0,1,1
437000,900,2,0,1,1
434888,1511,2,0,2,1
135000,700,2,1,0,1
633000,1800,1,0,1,1
429999,955,1,0,1,1
385000,950,0,1,1,1
460000,900,2,0,2,0
110000,657,2,0,1,1
368000,1000,2,0,1,1
550000,1300,2,0,2,1
399000,1500,1,0,2,1
530000,1280,1,0,2,1
169000,1400,2,1,2,1
1250000,2925,1,0,2,1
270000,830,2,0,1,1
420000,1400,2,1,2,1
159000,757,2,0,1,1
388000,613,1,0,1,1
1080000,2000,1,0,2,1
665000,958,1,0,1,1
1200000,2400,2,0,2,1
680000,1238,0,0,1,1
190000,750,0,0,1,1
415000,1300,2,0,2,1
975000,1750,1,0,2,1
850000,2500,1,0,2,1
675000,1100,1,0,2,1
430000,1400,2,0,2,1
710000,3000,2,0,2,1
328000,936,1,0,1,1
950000,2000,1,0,2,1
495000,1650,1,0,2,1
569000,850,0,0,1,1
1280000,2026,1,0,1,1
450000,887,1,0,1,1
620000,1423,1,0,1,1
599000,1650,2,0,2,1
420000,949,2,0,1,1
750000,850,0,0,1,1
530000,1810,2,0,2,1
1300000,3800,1,0,2,1
650000,1617,1,0,2,1
180000,650,2,0,1,1
480000,660,0,0,1,1
296000,650,2,0,0,1
413000,900,2,1,2,1
960000,2479,2,0,2,1
270000,1000,2,0,2,1
820000,969,1,0,1,1
350000,1023,2,0,1,1
339000,840,2,0,2,1
850000,1667,2,0,2,1
420000,1650,2,0,2,1
199000,735,1,0,1,1
500000,1012,2,0,1,1
320000,2933,1,0,2,1
390000,1650,2,0,2,1
1310000,3298,2,0,2,1
520000,1166,2,0,1,1
565000,1730,1,0,1,1
320000,970,2,0,1,1
1000000,1900,0,0,2,1
680000,1602,2,0,1,1
398000,1109,1,0,2,1
670000,2028,2,0,2,1
448888,855,1,1,1,1
580000,1537,1,0,1,1
350000,952,1,0,1,1
345000,880,2,0,1,1
650000,1967,1,0,2,1
460000,887,1,0,1,1
453000,1773,2,0,2,1
540000,1500,2,0,2,1
470000,1965,2,0,2,1
700000,2170,0,0,2,1
480000,2100,2,0,2,1
720000,884,0,0,1,1
424999,1268,0,0,1,1
433000,910,0,0,1,1
160000,650,2,0,1,1
695000,2093,1,0,2,1
188000,725,1,0,1,1
320000,945,2,0,1,1
195000,650,2,0,1,1
320000,592,2,0,1,1
540000,890,0,0,1,1
599000,1260,1,0,2,1
460000,1100,2,0,1,0
435000,950,1,0,1,1
400000,1180,2,0,2,0
730000,1358,1,0,1,1
368000,1010,2,0,1,1
600000,2026,2,0,2,1
150000,650,2,0,1,1
495000,2250,2,0,2,1
620000,1500,2,1,2,1
328900,689,1,0,1,1
315000,940,1,1,1,1
1197000,1330,0,0,1,1
990000,2300,1,0,2,1
515000,2200,1,0,2,1
228000,853,2,0,1,1
540000,1800,1,0,2,1
350000,870,1,0,1,1
390000,875,2,0,1,1
345000,1008,1,0,1,1
410000,920,1,0,1,1
1250000,2400,1,0,2,1
560000,2300,2,0,2,1
484000,632,1,0,1,1
850000,1286,1,0,1,1
270000,600,1,1,1,1
500000,2702,1,0,2,1
510000,1500,1,1,2,1
530000,1081,0,0,1,1
480000,1800,1,0,2,1
580000,4100,1,0,2,1
480000,1000,1,0,2,1
800000,1650,1,0,2,1
320000,1075,2,0,1,1
300000,1119,2,0,1,1
249000,700,0,0,1,1
599000,1600,1,0,2,1
390000,875,2,0,1,1
660000,1600,1,0,2,1
999000,1450,1,0,2,1
530000,1350,1,0,2,1
770000,2500,2,0,2,1
290000,904,2,0,1,1
630000,2018,1,0,2,1
365000,764,2,0,1,1
535000,1170,1,0,2,1
453000,1445,1,0,1,1
550000,2400,1,1,2,1
250000,1650,2,0,2,1
588000,1400,0,0,2,1
820000,1324,0,0,1,1
275000,870,2,1,1,1
250000,750,2,0,1,1
430000,1600,1,1,2,1
270000,797,2,0,1,1
795000,1403,0,0,1,1
250000,650,2,0,1,1
240000,900,2,0,1,1
520000,1330,2,0,1,1
560000,1800,2,0,2,1
225000,721,2,0,1,1
718800,1241,2,1,1,1
1400000,2000,1,0,2,1
200000,750,2,0,1,1
620000,1400,1,0,2,1
350000,1000,1,0,2,1
265000,1100,1,0,2,0
280000,1100,2,0,2,1
405000,1151,1,0,1,1
300000,1050,1,0,1,1
410000,960,2,0,1,1
1120000,1119,0,0,1,1
550000,1148,0,0,1,1
370000,865,2,1,1,1
488000,990,1,0,2,0
250000,840,1,1,1,1
630000,1316,1,0,1,1
530000,1400,1,0,1,1
665000,924,1,0,1,1
400000,926,1,0,1,1
1300000,1236,0,0,1,1
470000,854,1,0,1,1
580000,1081,0,0,1,1
465000,928,1,0,1,1
370000,865,2,1,1,1
320000,1500,1,0,2,1
225000,827,1,0,1,1
850000,1260,1,0,1,1
530000,1023,2,0,1,1
370000,850,1,1,1,1
440000,1205,1,0,2,1
280000,1400,1,0,2,1
950000,1828,1,0,1,1
550000,1500,1,0,2,1
60000,785,2,0,1,1
250000,977,1,0,1,1
375000,700,2,0,1,1
420000,1027,1,0,1,1
454300,1800,2,0,2,1
820000,2169,2,0,2,1
400000,993,1,0,1,1
900000,1719,2,0,1,1
530000,1900,1,0,2,1
288000,977,0,1,1,1
980000,2800,0,0,2,1
608000,1313,1,0,1,0
550000,1680,2,0,2,1
278000,900,2,0,1,1
550000,1166,2,0,2,1
750000,2062,1,0,2,1
840000,2400,2,0,2,1
700000,2400,1,0,2,1
468000,1370,1,1,1,1
720000,3200,1,0,2,1
1300000,781,0,0,1,1
410000,452,0,1,1,1
435000,1200,2,0,2,1
727000,1100,1,0,1,1
343800,1615,2,0,2,1
610000,1155,1,0,1,0
300000,1200,1,0,2,1
259999,854,0,0,1,0
1020000,1582,0,0,1,1
309825,1097,1,0,1,0
600000,2100,0,0,2,1
330000,900,1,0,1,1
748000,1700,1,0,2,1
1300000,3300,2,0,2,1
980000,1650,1,0,2,1
468000,1182,0,0,1,1
360000,2072,2,0,2,0
450000,1200,0,0,1,1
330000,1050,0,0,1,1
620000,2800,1,0,2,1
328000,1800,2,0,2,1
199000,735,1,0,1,1
1100000,925,0,0,1,1
310000,947,1,0,1,1
228000,853,2,0,1,1
300000,1052,1,0,1,1
185000,882,2,0,1,1
980000,1406,2,1,1,1
255000,1026,2,0,1,0
580000,1485,1,0,1,1
600000,1200,2,0,2,1
395000,1300,2,0,2,1
418000,1540,2,0,2,1
310000,1010,1,0,1,1
410000,1141,1,0,1,1
387000,901,1,0,1,1
430000,720,1,0,1,1
398000,1775,1,0,2,1
457000,900,1,0,2,1
160000,788,2,0,1,0
460000,1500,2,0,2,1
750000,1600,1,0,2,1
863100,1001,1,0,1,1
620000,1000,1,0,2,1
670000,1950,1,1,2,1
540000,1200,1,0,2,1
718000,2300,0,0,2,1
320000,888,1,0,1,1
380000,1148,1,1,1,1
570000,1081,0,0,1,1
970000,1712,1,1,2,1
450000,1046,2,0,1,1
740000,1877,2,0,2,1
199000,735,1,0,1,1
670000,1400,1,0,2,1
613000,2000,1,0,2,1
860000,1540,2,0,0,1
165000,480,2,0,1,1
350000,904,1,0,1,1
700000,2413,2,0,2,1
599000,1456,1,1,2,1
628000,1188,0,0,1,1
850000,875,0,0,1,1
360000,1000,2,0,2,1
430000,1500,1,0,2,1
880000,2500,1,0,2,1
1250000,1600,0,0,1,1
638000,957,1,0,1,1
472000,700,1,0,1,1
220000,850,2,0,1,1
528000,1640,2,0,2,1
450000,2000,2,0,2,1
1100000,840,0,0,1,1
868000,2120,0,0,2,0
388000,1000,2,0,1,1
580000,1613,2,0,1,0
560000,1214,0,0,1,1
685000,1400,2,0,1,1
590000,1300,1,0,1,1
520000,1142,0,1,1,1
299999,931,2,0,1,1
438000,1149,1,0,1,1
200000,723,2,0,1,1
268000,780,1,0,1,0
830000,1400,0,0,1,1
290000,1066,1,0,1,1
680000,2450,0,0,1,1
430000,1091,2,0,1,1
720000,2200,2,0,2,1
460000,1055,2,0,1,1
55000,650,2,0,1,0
190000,830,2,0,1,1
261700,528,1,0,1,1
680000,1500,1,0,2,1
430000,2000,1,0,2,1
1195000,1997,1,0,1,1
820000,1420,1,0,1,1
460000,1200,0,0,1,1
270000,818,2,1,1,1
360000,1023,0,0,1,1
750000,1280,0,0,1,1
670000,2114,0,0,2,1
199000,735,1,0,1,1
480000,1440,2,0,2,1
398000,1292,1,0,1,1
556980,1427,2,0,1,1
330000,900,1,0,1,1
700000,1173,1,1,1,1
515000,1544,2,0,1,1
450000,1760,2,0,2,1
440000,850,0,0,1,1
788000,2500,1,0,2,1
750000,1650,1,0,2,1
1100000,1987,1,0,2,1
520000,1400,2,0,2,1
680000,875,0,0,1,1
230000,992,2,0,1,1
1300000,4800,1,0,2,1
950000,1675,1,0,1,1
449000,3000,1,0,2,1
1350000,2140,0,0,2,1
500000,2300,0,0,2,1
418000,1000,1,0,2,1
495000,1430,0,0,2,1
240000,778,2,0,1,1
720000,1650,2,0,2,1
745000,986,0,0,1,1
500000,1000,1,0,1,1
299000,977,0,1,1,1
431000,647,1,1,1,1
350000,1740,2,0,2,1
125000,650,1,0,1,1
450000,911,1,0,1,1
610000,1200,1,0,1,1
360000,1062,2,0,1,1
1400000,1259,0,0,1,0
370000,920,1,0,2,1
380000,1080,1,0,2,1
837000,2600,2,1,2,1
450000,1050,1,0,2,1
390000,1200,2,0,2,1
265000,800,1,0,1,1
725000,2131,1,0,2,1
519000,2020,2,0,2,1
800000,1356,0,0,1,1
520000,1151,1,0,1,1
568000,1300,1,0,2,1
500000,1089,0,0,1,1
360000,980,1,1,1,1
370000,865,2,1,1,1
595000,1050,0,0,1,1
590000,1100,1,0,1,1
350000,1000,2,0,2,1
340000,835,1,0,1,1
489000,1500,1,0,2,1
550000,717,0,0,1,1
1250000,2500,1,0,2,1
199000,735,1,0,1,1
1080000,3000,1,0,2,1
365000,991,1,0,1,1
653000,1750,2,1,2,1
600000,953,2,0,1,1
380000,1300,2,0,2,1
340000,950,1,0,1,1
899000,3890,1,0,2,1
1450000,2163,0,0,1,1
590000,2200,1,0,2,1
520000,1450,2,0,2,1
290000,903,2,0,1,1
330000,2100,1,1,2,1
550000,1966,2,1,2,1
595000,2000,2,0,2,1
280000,900,2,0,2,1
810000,1610,1,0,1,1
400000,960,1,0,1,1
950000,1530,0,0,1,1
378000,926,1,1,1,1
504500,1485,1,0,1,0
1250000,3450,1,0,2,1
799000,1600,1,0,2,1
638000,1500,1,0,2,1
1050000,1047,0,0,1,1
693000,2700,2,1,2,0
340000,840,2,0,1,0
345000,991,2,1,1,1
260000,700,2,0,1,1
472113,811,1,0,1,1
580000,1350,1,0,2,1
310000,910,0,0,0,1
380000,620,1,0,2,1
1350000,2286,0,0,1,1
380000,915,1,0,1,1
280000,851,1,0,1,0
380000,1062,1,0,1,1
340000,1540,1,0,2,1
450000,1300,1,0,2,1
580000,800,1,0,1,1
270000,755,2,0,1,1
928000,1800,1,0,2,1
820000,1037,0,0,1,1
400000,1110,2,1,2,1
345000,850,1,0,1,1
400000,1245,2,0,1,1
588000,1800,2,0,2,1
670000,2310,1,0,2,1
318000,1539,2,0,2,1
278000,925,1,0,1,1
645000,1650,1,0,2,1
479100,960,1,0,1,1
458000,1044,0,0,1,1
1300000,1582,1,0,1,1
138000,657,2,0,1,1
750000,1400,2,0,2,1
510000,1299,2,0,1,1
650000,1440,2,0,2,1
99000,624,2,0,1,1
600000,1800,2,0,2,1
500000,1950,1,0,2,1
440000,923,1,0,1,1
420000,1288,1,0,1,1
610000,1119,1,0,1,1
350000,2500,2,0,2,1
270000,680,2,0,1,1
780000,1400,0,1,2,1
220000,750,1,0,1,1
280000,926,1,0,1,1
750000,2502,2,0,2,1
1280000,1800,1,0,2,1
618000,1400,1,0,2,1
450000,1540,1,0,2,1
1150000,2650,1,0,2,1
148000,650,1,0,1,1
197000,762,2,0,1,1
485000,1120,2,0,1,1
450000,1056,2,0,1,1
570000,1800,2,1,2,1
920000,2200,2,0,2,1
220000,778,1,0,1,1
328000,1616,2,1,2,1
215000,750,1,0,1,1
199000,735,1,0,1,1
1100000,933,0,0,1,1
650000,764,1,1,1,1
490000,1800,2,0,2,1
935000,1700,2,0,2,1
559000,1427,0,0,1,0
425000,1053,2,0,1,1
1232000,2780,2,0,2,1
300000,838,2,1,1,1
600000,1600,2,0,2,1
675000,999,1,0,1,1
220000,850,2,0,1,1
565000,1685,2,0,2,1
610000,1310,1,0,2,0
1429110,1176,0,0,1,1
420000,945,2,0,1,1
470000,1050,1,0,1,1
200000,650,1,1,1,1
540000,1800,1,0,2,1
275000,828,2,0,1,1
1100000,880,0,0,1,1
599000,2000,1,1,2,1
555000,1404,0,0,1,1
1100000,2056,2,0,2,1
718000,2640,1,0,2,1
1150000,833,0,0,1,1
650000,1500,1,0,2,1
780000,2470,1,0,2,1
290000,957,1,0,1,1
380000,900,1,0,2,1
495000,1647,2,0,2,1
800000,1150,0,0,1,0
480000,1000,0,0,1,1
810000,1800,0,0,1,1
390000,1366,1,0,1,1
385000,950,0,1,1,1
230000,820,2,0,1,1
298000,2400,2,0,2,1
870000,3050,2,0,2,1
330000,450,1,1,1,1
320000,1300,1,0,2,1
1050000,1328,1,0,1,1
338000,630,0,0,1,1
515000,1760,1,0,2,1
239000,845,1,0,1,1
538000,2175,1,0,2,1
450000,1000,1,0,1,1
370000,950,1,0,1,1
489900,1256,0,0,1,1
190000,870,1,0,1,1
680000,1400,2,0,2,1
790000,1650,1,0,2,1
628000,2339,1,0,2,1
180000,750,2,0,0,1
250000,840,2,0,2,1
820000,2474,2,0,2,1
670000,1598,2,0,1,1
644800,1145,1,0,1,0
318400,667,2,1,1,1
410000,1075,1,0,1,1
750000,2475,1,0,2,1
270000,850,2,1,1,0
299000,896,1,0,1,1
